modello,priorita,articolo,attivita,operazione
21997,B,F010-001068K1,ASC,0050
21997,B,F010-001068K1,AV,0060
21998,A,F010-001068K1,AL_GENERALOTTO,0010
21998,A,F010-001068K1,AC,0020
21998,A,F010-001068K1,AC,0030
21998,A,F010-001068K1,AC,0040
21998,A,F010-001068K1,ASC,0050
21998,A,F010-001068K1,AV,0060
21999,A,F010-001069,AL_GENERALOTTO,0010
21999,A,F010-001069,AC,0020
21999,A,F010-001069,ASC,0040
21999,A,F010-001069,AC,0030
21999,A,F010-001069,AV,0050
22000,A,F010-001084,AL_GENERALOTTO,0010
22000,A,F010-001084,AC,0020
22000,A,F010-001084,AC,0030
22000,A,F010-001084,AC,0040
22000,A,F010-001084,AC,0050
22000,A,F010-001084,ASC,0060
22000,A,F010-001084,AV,0070
22001,A,F010-001086,AL_GENERALOTTO,0010
22001,A,F010-001086,AC,0020
22001,A,F010-001086,AC,0030
22001,A,F010-001086,ASC,0040
22001,A,F010-001086,AV,0050
22002,A,F010-001088,AL_GENERALOTTO,0010
22002,A,F010-001088,AC,0020
22002,A,F010-001088,AC,0030
22002,A,F010-001088,ASC,0040
22002,A,F010-001088,AV,0050
22003,A,F010-001094,AL_GENERALOTTO,0010
22003,A,F010-001094,AC,0020
22003,A,F010-001094,AC,0030
22003,A,F010-001094,AC,0040
22003,A,F010-001094,AC,0050
22003,A,F010-001094,ASC,0060
22003,A,F010-001094,AV,0070
22006,A,F010-001095,AL_GENERALOTTO,0010
22006,A,F010-001095,AC,0020
22006,A,F010-001095,AC,0030
22006,A,F010-001095,AC,0040
22006,A,F010-001095,ASC,0050
22006,A,F010-001095,AV,0060
22008,A,F010-001096,AL_GENERALOTTO,0010
22008,A,F010-001096,AC,0020
22008,A,F010-001096,AC,0030
22008,A,F010-001096,AC,0040
22008,A,F010-001096,AC,0050
22008,A,F010-001096,AC,0070
22008,A,F010-001096,AC,0080
22008,A,F010-001096,ASC,0090
22008,A,F010-001096,AV,0100
22008,A,F010-001096,AC,0060
22009,A,F010-001100,AL_GENERALOTTO,0010
22009,A,F010-001100,AC,0020
22009,A,F010-001100,AC,0030
22009,A,F010-001100,AC,0040
22009,A,F010-001100,AC,0050
22009,A,F010-001100,AC,0060
22009,A,F010-001100,ASC,0070
22009,A,F010-001100,AV,0080
22010,A,F010-001101,AL_GENERALOTTO,0010
22010,A,F010-001101,AC,0020
22010,A,F010-001101,AC,0030
22010,A,F010-001101,AC,0040
22010,A,F010-001101,AC,0050
22010,A,F010-001101,AC,0060
22010,A,F010-001101,ASC,0070
22010,A,F010-001101,AV,0080
22011,A,F010-001108,AL_GENERALOTTO,0010
22011,A,F010-001108,AC,0020
22011,A,F010-001108,AC,0030
22011,A,F010-001108,ASC,0040
22011,A,F010-001108,AV,0050
22012,A,F010-001115,AL_GENERALOTTO,0010
22012,A,F010-001115,AC,0020
22012,A,F010-001115,AC,0030
22012,A,F010-001115,AC,0040
22012,A,F010-001115,ASC,0050
22012,A,F010-001115,AV,0060
22013,A,F010-001116,AL_GENERALOTTO,0010
22013,A,F010-001116,AC,0020
22013,A,F010-001116,AC,0030
22013,A,F010-001116,AC,0040
22013,A,F010-001116,ASC,0050
22013,A,F010-001116,AV,0060
22014,A,F010-001117,AL_GENERALOTTO,0010
22014,A,F010-001117,AC,0020
22014,A,F010-001117,AC,0030
22014,A,F010-001117,AC,0040
22014,A,F010-001117,ASC,0050
22014,A,F010-001117,AV,0060
22015,A,F010-001118,AL_GENERALOTTO,0010
22015,A,F010-001118,AC,0020
22015,A,F010-001118,AC,0030
22015,A,F010-001118,AC,0040
22015,A,F010-001118,ASC,0050
22015,A,F010-001118,AV,0060
22016,A,F010-001119,AL_GENERALOTTO,0010
22016,A,F010-001119,AC,0030
22016,A,F010-001119,AC,0040
22016,A,F010-001119,AC,0050
22016,A,F010-001119,ASC,0060
22016,A,F010-001119,AV,0070
22016,A,F010-001119,AC,0020
22017,A,F010-001121,AL_GENERALOTTO,0010
22017,A,F010-001121,AC,0020
22017,A,F010-001121,ASC,0030
22017,A,F010-001121,AV,0040
22018,A,F010-001122,AL_GENERALOTTO,0010
22018,A,F010-001122,AC,0020
22018,A,F010-001122,ASC,0030
22018,A,F010-001122,AV,0040
22019,A,F010-001123,AL_GENERALOTTO,0010
22019,A,F010-001123,AC,0020
22019,A,F010-001123,AC,0030
22019,A,F010-001123,AC,0040
22019,A,F010-001123,AC,0050
22019,A,F010-001123,ASC,0060
22019,A,F010-001123,AV,0070
22020,A,F010-001126,AL_GENERALOTTO,0010
22020,A,F010-001126,AC,0020
22020,A,F010-001126,AC,0030
22020,A,F010-001126,ASC,0040
22020,A,F010-001126,AV,0050
22021,A,F010-001128,AL_GENERALOTTO,0010
22021,A,F010-001128,AC,0020
22021,A,F010-001128,AC,0030
22021,A,F010-001128,AC,0040
22021,A,F010-001128,AC,0050
22021,A,F010-001128,ASC,0060
22021,A,F010-001128,AV,0070
22022,A,F010-001129,AL_GENERALOTTO,0010
22022,A,F010-001129,AC,0020
22022,A,F010-001129,AC,0030
22022,A,F010-001129,AC,0040
22022,A,F010-001129,AC,0050
22022,A,F010-001129,ASC,0060
22022,A,F010-001129,AV,0070
22027,A,F010-001138K1,AL_GENERALOTTO,0010
22027,A,F010-001138K1,AC,0020
22027,A,F010-001138K1,ASC,0030
22027,A,F010-001138K1,AV,0040
22028,A,F010-001138,AL_GENERALOTTO,0010
22028,A,F010-001138,AC,0020
22028,A,F010-001138,AC,0030
22028,A,F010-001138,AC,0040
22028,A,F010-001138,ASC,0050
22028,A,F010-001138,AV,0060
22029,A,F010-001139K1,AL_GENERALOTTO,0010
22029,A,F010-001139K1,AC,0020
22029,A,F010-001139K1,ASC,0030
22029,A,F010-001139K1,AV,0040
22030,A,F010-001139,AL_GENERALOTTO,0010
22030,A,F010-001139,AC,0020
22030,A,F010-001139,AC,0030
22030,A,F010-001139,AC,0040
22030,A,F010-001139,ASC,0050
22030,A,F010-001139,AV,0060
22031,A,F010-001140K1,AL_GENERALOTTO,0010
22031,A,F010-001140K1,AC,0020
22031,A,F010-001140K1,ASC,0030
22031,A,F010-001140K1,AV,0040
22032,A,F010-001140,AL_GENERALOTTO,0010
22032,A,F010-001140,AC,0020
22032,A,F010-001140,AC,0030
22032,A,F010-001140,AC,0040
22032,A,F010-001140,ASC,0050
22032,A,F010-001140,AV,0060
22033,A,F010-001148A,AL_GENERALOTTO,0010
22033,A,F010-001148A,AC,0020
22033,A,F010-001148A,AC,0030
22033,A,F010-001148A,AC,0040
22033,A,F010-001148A,ASC,0050
22033,A,F010-001148A,AV,0060
22034,A,F010-001148K1,AL_GENERALOTTO,0010
22034,A,F010-001148K1,AC,0020
22034,A,F010-001148K1,ASC,0030
22034,A,F010-001148K1,AV,0040
22035,A,F010-001148,AL_GENERALOTTO,0010
22035,A,F010-001148,AC,0020
22035,A,F010-001148,AC,0030
22035,A,F010-001148,AC,0040
22035,A,F010-001148,ASC,0050
22035,A,F010-001148,AV,0060
22036,A,F010-001149A,AL_GENERALOTTO,0010
22036,A,F010-001149A,AC,0020
22036,A,F010-001149A,AC,0030
22036,A,F010-001149A,AC,0040
22036,A,F010-001149A,ASC,0050
22036,A,F010-001149A,AV,0060
22037,A,F010-001149K1,AL_GENERALOTTO,0010
22037,A,F010-001149K1,AC,0020
22037,A,F010-001149K1,ASC,0030
22037,A,F010-001149K1,AV,0040
22038,A,F010-001149,AL_GENERALOTTO,0010
22038,A,F010-001149,AC,0020
22038,A,F010-001149,AC,0030
22038,A,F010-001149,AC,0040
22038,A,F010-001149,ASC,0050
22038,A,F010-001149,AV,0060
22039,A,F010-001150A,AL_GENERALOTTO,0010
22039,A,F010-001150A,AC,0020
22039,A,F010-001150A,AC,0030
22039,A,F010-001150A,AC,0040
22039,A,F010-001150A,ASC,0050
22039,A,F010-001150A,AV,0060
22040,A,F010-001150K1,AL_GENERALOTTO,0010
22040,A,F010-001150K1,AC,0020
22040,A,F010-001150K1,ASC,0030
22040,A,F010-001150K1,AV,0040
22041,A,F010-001150,AL_GENERALOTTO,0010
22041,A,F010-001150,AC,0020
22041,A,F010-001150,AC,0030
22041,A,F010-001150,AC,0040
22041,A,F010-001150,ASC,0050
22041,A,F010-001150,AV,0060
22042,A,F010-001151A,AL_GENERALOTTO,0010
22042,A,F010-001151A,AC,0020
22042,A,F010-001151A,AC,0030
22042,A,F010-001151A,AC,0040
22042,A,F010-001151A,ASC,0050
22042,A,F010-001151A,AV,0060
22043,A,F010-001151K1,AL_GENERALOTTO,0010
22043,A,F010-001151K1,AC,0020
22043,A,F010-001151K1,ASC,0030
22043,A,F010-001151K1,AV,0040
22044,A,F010-001151,AL_GENERALOTTO,0010
22044,A,F010-001151,AC,0020
22044,A,F010-001151,AC,0030
22044,A,F010-001151,AC,0040
22044,A,F010-001151,ASC,0050
22044,A,F010-001151,AV,0060
22045,A,F010-001152A,AL_GENERALOTTO,0010
22045,A,F010-001152A,AC,0020
22045,A,F010-001152A,AC,0030
22045,A,F010-001152A,AC,0040
22045,A,F010-001152A,ASC,0050
22045,A,F010-001152A,AV,0060
22046,A,F010-001152K1,AL_GENERALOTTO,0010
22046,A,F010-001152K1,AC,0020
22046,A,F010-001152K1,ASC,0030
22046,A,F010-001152K1,AV,0040
22047,A,F010-001153A,AL_GENERALOTTO,0010
22047,A,F010-001153A,AC,0020
22047,A,F010-001153A,AC,0030
22047,A,F010-001153A,AC,0040
22047,A,F010-001153A,ASC,0050
22047,A,F010-001153A,AV,0060
22048,A,F010-001153K1,AL_GENERALOTTO,0010
22048,A,F010-001153K1,AC,0020
22048,A,F010-001153K1,ASC,0030
22048,A,F010-001153K1,AV,0040
22049,A,F010-001155K1,AL_GENERALOTTO,0010
22049,A,F010-001155K1,AC,0020
22049,A,F010-001155K1,ASC,0030
22049,A,F010-001155K1,AV,0040
22050,A,F010-001156K1,AL_GENERALOTTO,0010
22050,A,F010-001156K1,AC,0020
22050,A,F010-001156K1,ASC,0030
22050,A,F010-001156K1,AV,0040
22051,A,F010-001159A,AL_GENERALOTTO,0010
22051,A,F010-001159A,AC,0020
22051,A,F010-001159A,AC,0030
22051,A,F010-001159A,AC,0060
22051,A,F010-001159A,ASC,0070
22051,A,F010-001159A,AV,0080
22051,A,F010-001159A,AC,0040
22051,A,F010-001159A,AC,0050
22052,A,F010-001159K1,AL_GENERALOTTO,0010
22052,A,F010-001159K1,AC,0020
22052,A,F010-001159K1,ASC,0030
22052,A,F010-001159K1,AV,0040
22053,A,F010-001160A,AL_GENERALOTTO,0010
22053,A,F010-001160A,AC,0020
22053,A,F010-001160A,AC,0030
22053,A,F010-001160A,AC,0040
22053,A,F010-001160A,AC,0050
22053,A,F010-001160A,AC,0060
22053,A,F010-001160A,ASC,0070
22053,A,F010-001160A,AV,0080
22054,A,F010-001160K1,AL_GENERALOTTO,0010
22054,A,F010-001160K1,AC,0020
22054,A,F010-001160K1,ASC,0030
22054,A,F010-001160K1,AV,0040
22055,A,F010-001161,AL_GENERALOTTO,0010
22055,A,F010-001161,AC,0020
22055,A,F010-001161,AC,0030
22055,A,F010-001161,AC,0040
22055,A,F010-001161,ASC,0050
22055,A,F010-001161,AV,0060
22057,A,F010-001162,AL_GENERALOTTO,0010
22057,A,F010-001162,AC,0020
22057,A,F010-001162,AC,0030
22057,A,F010-001162,AC,0040
22057,A,F010-001162,ASC,0050
22057,A,F010-001162,AV,0060
22060,A,F010-001163,AL_GENERALOTTO,0010
22060,A,F010-001163,AC,0020
22060,A,F010-001163,AC,0030
22060,A,F010-001163,AC,0040
22060,A,F010-001163,ASC,0050
22060,A,F010-001163,AV,0060
22063,A,F010-001164,AL_GENERALOTTO,0010
22063,A,F010-001164,AC,0020
22063,A,F010-001164,AC,0030
22063,A,F010-001164,AC,0040
22063,A,F010-001164,ASC,0050
22063,A,F010-001164,AV,0060
22067,A,F010-001165,AL_GENERALOTTO,0010
22067,A,F010-001165,AC,0020
22067,A,F010-001165,AC,0030
22067,A,F010-001165,AC,0040
22067,A,F010-001165,ASC,0050
22067,A,F010-001165,AV,0060
22071,A,F010-001166,AL_GENERALOTTO,0010
22071,A,F010-001166,AC,0020
22071,A,F010-001166,AC,0030
22071,A,F010-001166,AC,0040
22071,A,F010-001166,ASC,0050
22071,A,F010-001166,AV,0060
22074,A,F010-001167,AL_GENERALOTTO,0010
22074,A,F010-001167,AC,0020
22074,A,F010-001167,AC,0030
22074,A,F010-001167,AC,0040
22074,A,F010-001167,ASC,0050
22074,A,F010-001167,AV,0060
22078,A,F010-001168,AL_GENERALOTTO,0010
22078,A,F010-001168,AC,0020
22078,A,F010-001168,AC,0030
22078,A,F010-001168,AC,0040
22078,A,F010-001168,ASC,0050
22078,A,F010-001168,AV,0060
22081,A,F010-001169,AL_GENERALOTTO,0010
22081,A,F010-001169,AC,0020
22081,A,F010-001169,AC,0030
22081,A,F010-001169,AC,0040
22081,A,F010-001169,ASC,0050
22081,A,F010-001169,AV,0060
22082,A,F010-001170,AL_GENERALOTTO,0010
22082,A,F010-001170,AC,0020
22082,A,F010-001170,ASC,0030
22082,A,F010-001170,AV,0040
22083,A,F010-001171,AL_GENERALOTTO,0010
22083,A,F010-001171,AC,0020
22083,A,F010-001171,AC,0030
22083,A,F010-001171,AC,0040
22083,A,F010-001171,ASC,0050
22083,A,F010-001171,AV,0060
22084,A,F010-001172CT4,AL_GENERALOTTO,0010
22084,A,F010-001172CT4,AC,0020
22084,A,F010-001172CT4,AC,0030
22084,A,F010-001172CT4,AC,0040
22084,A,F010-001172CT4,ASC,0050
22084,A,F010-001172CT4,AV,0060
22087,A,F010-001173,AL_GENERALOTTO,0010
22087,A,F010-001173,AC,0020
22087,A,F010-001173,AC,0030
22087,A,F010-001173,AC,0040
22087,A,F010-001173,ASC,0050
22087,A,F010-001173,AV,0060
22094,A,F010-001177CT4,AL_GENERALOTTO,0010
22094,A,F010-001177CT4,AC,0020
22094,A,F010-001177CT4,AC,0030
22094,A,F010-001177CT4,AC,0040
22094,A,F010-001177CT4,ASC,0050
22094,A,F010-001177CT4,AV,0060
22099,A,F010-001180,AL_GENERALOTTO,0010
22099,A,F010-001180,AC,0020
22099,A,F010-001180,AC,0030
22099,A,F010-001180,AC,0040
22099,A,F010-001180,ASC,0050
22099,A,F010-001180,AV,0060
22102,A,F010-001183,AL_GENERALOTTO,0010
22102,A,F010-001183,AC,0020
22102,A,F010-001183,ASC,0030
22102,A,F010-001183,AV,0040
22103,A,F010-001184CT4,AL_GENERALOTTO,0010
22103,A,F010-001184CT4,AC,0020
22103,A,F010-001184CT4,AC,0030
22103,A,F010-001184CT4,AC,0040
22103,A,F010-001184CT4,ASC,0050
22103,A,F010-001184CT4,AV,0060
22107,A,F010-001187,AL_GENERALOTTO,0010
22107,A,F010-001187,AC,0020
22107,A,F010-001187,ASC,0030
22107,A,F010-001187,AV,0040
22108,A,F010-001188,AL_GENERALOTTO,0010
22108,A,F010-001188,AC,0020
22108,A,F010-001188,ASC,0030
22108,A,F010-001188,AV,0040
22109,A,F010-001189,AL_GENERALOTTO,0010
22109,A,F010-001189,AC,0020
22109,A,F010-001189,AC,0030
22109,A,F010-001189,AC,0040
22109,A,F010-001189,AC,0050
22109,A,F010-001189,AC,0060
22109,A,F010-001189,AC,0070
22109,A,F010-001189,AC,0080
22109,A,F010-001189,ASC,0090
22109,A,F010-001189,AV,0100
22111,A,F010-001195,AL_GENERALOTTO,0010
22111,A,F010-001195,AC,0020
22111,A,F010-001195,ASC,0030
22111,A,F010-001195,AW,0040
22112,A,F010-001196,AL_GENERALOTTO,0010
22112,A,F010-001196,AC,0030
22112,A,F010-001196,AC,0040
22112,A,F010-001196,AC,0050
22112,A,F010-001196,ASC,0060
22112,A,F010-001196,AV,0070
22112,A,F010-001196,AC,0020
22113,A,F010-001197,AL_GENERALOTTO,0010
22113,A,F010-001197,AC,0030
22113,A,F010-001197,AC,0040
22113,A,F010-001197,AC,0050
22113,A,F010-001197,ASC,0060
22113,A,F010-001197,AV,0070
22113,A,F010-001197,AC,0020
22114,A,F010-001198,AL_GENERALOTTO,0010
22114,A,F010-001198,AC,0020
22114,A,F010-001198,AC,0030
22114,A,F010-001198,AC,0040
22114,A,F010-001198,AC,0050
22114,A,F010-001198,ASC,0060
22114,A,F010-001198,AV,0070
22115,A,F010-001202,AL_GENERALOTTO,0010
22115,A,F010-001202,AC,0020
22115,A,F010-001202,AC,0030
22115,A,F010-001202,AC,0040
22115,A,F010-001202,AC,0050
22115,A,F010-001202,ASC,0060
22115,A,F010-001202,AV,0070
22117,A,F010-001211K1,AL_GENERALOTTO,0010
22117,A,F010-001211K1,AC,0020
22117,A,F010-001211K1,AC,0030
22117,A,F010-001211K1,AC,0040
22117,A,F010-001211K1,ASC,0050
22117,A,F010-001211K1,AV,0060
22119,A,F010-001213,AL_GENERALOTTO,0010
22119,A,F010-001213,AC,0030
22119,A,F010-001213,ASC,0040
22119,A,F010-001213,AV,0050
22119,A,F010-001213,AC,0020
22120,A,F010-001215,AL_GENERALOTTO,0010
22120,A,F010-001215,AC,0020
22120,A,F010-001215,AC,0030
22120,A,F010-001215,ASC,0040
22120,A,F010-001215,AV,0050
22121,A,F010-001216,AL_GENERALOTTO,0010
22121,A,F010-001216,AC,0020
22121,A,F010-001216,AC,0030
22121,A,F010-001216,AC,0040
22121,A,F010-001216,AC,0050
22121,A,F010-001216,ASC,0060
22121,A,F010-001216,AV,0070
22122,A,F010-001218,AL_GENERALOTTO,0010
22122,A,F010-001218,AC,0020
22122,A,F010-001218,ASC,0030
22122,A,F010-001218,AV,0040
22127,A,F010-001227,AL_GENERALOTTO,0010
22127,A,F010-001227,AC,0020
22127,A,F010-001227,AC,0030
22127,A,F010-001227,AC,0040
22127,A,F010-001227,AC,0050
22127,A,F010-001227,AC,0060
22127,A,F010-001227,AC,0070
22127,A,F010-001227,AC,0080
22127,A,F010-001227,ASC,0090
22127,A,F010-001227,AV,0100
22128,B,F010-001228,AL_GENERALOTTO,0010
22128,B,F010-001228,AC,0020
22128,B,F010-001228,AC,0030
22128,B,F010-001228,AC,0040
22128,B,F010-001228,AC,0050
22128,B,F010-001228,ASC,0060
22128,B,F010-001228,AV,0070
22129,A,F010-001228,AL_GENERALOTTO,0010
22129,A,F010-001228,AC,0020
22129,A,F010-001228,AC,0030
22129,A,F010-001228,AC,0070
22129,A,F010-001228,AC,0080
22129,A,F010-001228,AV,0100
22129,A,F010-001228,ASC,0090
22129,A,F010-001228,ASC,0040
22129,A,F010-001228,AC,0060
22129,A,F010-001228,AC,0050
22130,B,F010-001229,AL_GENERALOTTO,0010
22130,B,F010-001229,AC,0020
22130,B,F010-001229,AC,0030
22130,B,F010-001229,AC,0040
22130,B,F010-001229,AC,0050
22130,B,F010-001229,ASC,0060
22130,B,F010-001229,AV,0070
22131,A,F010-001229,AL_GENERALOTTO,0010
22131,A,F010-001229,AC,0020
22131,A,F010-001229,AC,0030
22131,A,F010-001229,AC,0070
22131,A,F010-001229,AC,0080
22131,A,F010-001229,ASC,0090
22131,A,F010-001229,AV,0100
22131,A,F010-001229,ASC,0040
22131,A,F010-001229,AC,0060
22131,A,F010-001229,AC,0050
22135,A,F010-001234,AL_GENERALOTTO,0010
22135,A,F010-001234,AC,0020
22135,A,F010-001234,AC,0030
22135,A,F010-001234,AC,0040
22135,A,F010-001234,ASC,0050
22135,A,F010-001234,AV,0060
22136,F,F010-001234,AL_GENERALOTTO,0010
22136,F,F010-001234,AC,0020
22136,F,F010-001234,AC,0030
22136,F,F010-001234,AC,0040
22136,F,F010-001234,ASC_REC_IPC,0050
22136,F,F010-001234,AV,0060
22140,A,F010-001235,AL_GENERALOTTO,0010
22140,A,F010-001235,AC,0020
22140,A,F010-001235,AC,0030
22140,A,F010-001235,AC,0040
22140,A,F010-001235,ASC,0050
22140,A,F010-001235,AV,0060
22141,F,F010-001235,AL_GENERALOTTO,0010
22141,F,F010-001235,AC,0020
22141,F,F010-001235,AC,0030
22141,F,F010-001235,AC,0040
22141,F,F010-001235,ASC_REC_IPC,0050
22141,F,F010-001235,AV,0060
22145,A,F010-001236,AL_GENERALOTTO,0010
22145,A,F010-001236,AC,0020
22145,A,F010-001236,AC,0030
22145,A,F010-001236,AC,0040
22145,A,F010-001236,ASC,0050
22145,A,F010-001236,AV,0060
22146,F,F010-001236,AL_GENERALOTTO,0010
22146,F,F010-001236,AC,0020
22146,F,F010-001236,AC,0030
22146,F,F010-001236,AC,0040
22146,F,F010-001236,ASC_REC_IPC,0050
22146,F,F010-001236,AV,0060
22147,A,F010-001238,AL_GENERALOTTO,0010
22147,A,F010-001238,AC,0020
22147,A,F010-001238,ASC,0030
22147,A,F010-001238,AV,0040
22158,A,F010-001250,AL_GENERALOTTO,0010
22158,A,F010-001250,AC,0020
22158,A,F010-001250,AC,0030
22158,A,F010-001250,AC,0040
22158,A,F010-001250,ASC,0050
22158,A,F010-001250,AV,0060
22160,A,F010-001254,AL_GENERALOTTO,0010
22160,A,F010-001254,AC,0020
22160,A,F010-001254,AC,0030
22160,A,F010-001254,AC,0040
22160,A,F010-001254,ASC,0050
22160,A,F010-001254,AV,0060
22174,A,F010-001263,AL_GENERALOTTO,0010
22174,A,F010-001263,AC,0020
22174,A,F010-001263,AC,0030
22174,A,F010-001263,AC,0040
22174,A,F010-001263,ASC,0050
22174,A,F010-001263,AV,0060
22175,F,F010-001263,AL_GENERALOTTO,0010
22175,F,F010-001263,AC,0020
22175,F,F010-001263,AC,0030
22175,F,F010-001263,AC,0040
22175,F,F010-001263,ASC_REC_IPC,0050
22175,F,F010-001263,AV,0060
22183,A,F010-001265,AL_GENERALOTTO,0010
22183,A,F010-001265,AC,0020
22183,A,F010-001265,AC,0030
22183,A,F010-001265,AC,0040
22183,A,F010-001265,ASC,0050
22183,A,F010-001265,AV,0060
22184,F,F010-001265,AL_GENERALOTTO,0010
22184,F,F010-001265,AC,0020
22184,F,F010-001265,AC,0030
22184,F,F010-001265,AC,0040
22184,F,F010-001265,ASC_REC_IPC,0050
22184,F,F010-001265,AV,0060
22209,A,F010-001270,AL_GENERALOTTO,0010
22209,A,F010-001270,AC,0020
22209,A,F010-001270,ASC,0030
22209,A,F010-001270,AV,0040
22210,A,F010-001271,AL_GENERALOTTO,0010
22210,A,F010-001271,AC,0020
22210,A,F010-001271,ASC_ST_PVD,0030
22210,A,F010-001271,AC,0040
22210,A,F010-001271,AC,0050
22210,A,F010-001271,AC,0060
22210,A,F010-001271,AC,0070
22210,A,F010-001271,AC,0080
22210,A,F010-001271,AC,0090
22210,A,F010-001271,ASC,0110
22210,A,F010-001271,AS,0120
22210,A,F010-001271,AV,0130
22210,A,F010-001271,AC,0100
22211,A,F010-001286K1,AL_GENERALOTTO,0010
22211,A,F010-001286K1,AC,0020
22211,A,F010-001286K1,ASC,0030
22211,A,F010-001286K1,AV,0040
22212,A,F010-001286,AL_GENERALOTTO,0010
22212,A,F010-001286,AC,0020
22212,A,F010-001286,AC,0030
22212,A,F010-001286,AC,0040
22212,A,F010-001286,ASC,0050
22212,A,F010-001286,AV,0060
22213,A,F010-001287K1,AL_GENERALOTTO,0010
22213,A,F010-001287K1,AC,0020
22213,A,F010-001287K1,ASC,0030
22213,A,F010-001287K1,AV,0040
22214,A,F010-001287,AL_GENERALOTTO,0010
22214,A,F010-001287,AC,0020
22214,A,F010-001287,AC,0030
22214,A,F010-001287,AC,0040
22214,A,F010-001287,ASC,0050
22214,A,F010-001287,AV,0060
22218,A,F010-001289,AL_GENERALOTTO,0010
22218,A,F010-001289,AC,0020
22218,A,F010-001289,AC,0030
22218,A,F010-001289,AC,0040
22218,A,F010-001289,ASC,0050
22218,A,F010-001289,AV,0060
22219,F,F010-001289,AL_GENERALOTTO,0010
22219,F,F010-001289,AC,0020
22219,F,F010-001289,AC,0030
22219,F,F010-001289,AC,0040
22219,F,F010-001289,ASC_REC_IPC,0050
22219,F,F010-001289,AV,0060
22220,A,F010-001297,AL_GENERALOTTO,0010
22220,A,F010-001297,AC,0020
22220,A,F010-001297,ASC,0030
22220,A,F010-001297,AV,0040
22221,A,F010-001298,AL_GENERALOTTO,0010
22221,A,F010-001298,AC,0020
22221,A,F010-001298,ASC,0030
22221,A,F010-001298,AV,0040
22222,A,F010-001299,AL_GENERALOTTO,0010
22222,A,F010-001299,AC,0020
22222,A,F010-001299,ASC,0030
22222,A,F010-001299,AV,0040
22223,A,F010-001300,AL_GENERALOTTO,0010
22223,A,F010-001300,AC,0020
22223,A,F010-001300,AC,0030
22223,A,F010-001300,ASC,0040
22223,A,F010-001300,AV,0050
22223,A,F010-001300,AC,0015
22224,A,F010-001302,AL_GENERALOTTO,0010
22224,A,F010-001302,AC,0020
22224,A,F010-001302,AC,0030
22224,A,F010-001302,ASC,0040
22224,A,F010-001302,AV,0050
22224,A,F010-001302,AC,0015
22227,A,F010-001315,AL_GENERALOTTO,0010
22227,A,F010-001315,AC,0020
22227,A,F010-001315,AC,0030
22227,A,F010-001315,AC,0040
22227,A,F010-001315,ASC,0050
22227,A,F010-001315,AV,0060
22228,F,F010-001315,AL_GENERALOTTO,0010
22228,F,F010-001315,AC,0020
22228,F,F010-001315,AC,0030
22228,F,F010-001315,AC,0040
22228,F,F010-001315,ASC_REC_IPC,0050
22228,F,F010-001315,AV,0060
22231,A,F010-001316,AL_GENERALOTTO,0010
22231,A,F010-001316,AC,0020
22231,A,F010-001316,AC,0030
22231,A,F010-001316,AC,0040
22231,A,F010-001316,ASC,0050
22231,A,F010-001316,AV,0060
22232,F,F010-001316,AL_GENERALOTTO,0010
22232,F,F010-001316,AC,0020
22232,F,F010-001316,AC,0030
22232,F,F010-001316,AC,0040
22232,F,F010-001316,ASC_REC_IPC,0050
22232,F,F010-001316,AV,0060
22233,A,F010-001317,AL_GENERALOTTO,0010
22233,A,F010-001317,AC,0020
22233,A,F010-001317,AC,0030
22233,A,F010-001317,AC,0040
22233,A,F010-001317,ASC,0050
22233,A,F010-001317,AV,0060
22233,A,F010-001317,AC,0015
22235,A,F010-001322,AL_GENERALOTTO,0010
22235,A,F010-001322,AC,0020
22235,A,F010-001322,ASC,0030
22235,A,F010-001322,AV,0040
22236,A,F010-001323,AL_GENERALOTTO,0010
22236,A,F010-001323,AC,0030
22236,A,F010-001323,AC,0040
22236,A,F010-001323,ASC,0050
22236,A,F010-001323,AV,0060
22236,A,F010-001323,AC,0020
22237,J,F010-001328,AL_GENERALOTTO,0010
22237,J,F010-001328,AC,0020
22237,J,F010-001328,AC,0030
22237,J,F010-001328,ASC,0040
22237,J,F010-001328,AV,0050
22238,A,F010-001330,AL_GENERALOTTO,0010
22238,A,F010-001330,AC,0020
22238,A,F010-001330,ASC,0030
22238,A,F010-001330,AV,0040
22240,A,F010-001332,AL_GENERALOTTO,0010
22240,A,F010-001332,AC,0020
22240,A,F010-001332,ASC_ST_PVD,0030
22240,A,F010-001332,AC,0040
22240,A,F010-001332,AC,0050
22240,A,F010-001332,AC,0060
22240,A,F010-001332,AC,0070
22240,A,F010-001332,AC,0080
22240,A,F010-001332,AC,0090
22240,A,F010-001332,ASC,0100
22240,A,F010-001332,AS,0110
22240,A,F010-001332,AV,0120
22241,A,F010-001333,AL_GENERALOTTO,0010
22241,A,F010-001333,AC,0020
22241,A,F010-001333,ASC,0030
22241,A,F010-001333,AV,0040
22242,A,F010-001334,AL_GENERALOTTO,0010
22242,A,F010-001334,AC,0020
22242,A,F010-001334,ASC,0030
22242,A,F010-001334,AV,0040
22243,A,F010-001336,AL_GENERALOTTO,0010
22243,A,F010-001336,AC,0020
22243,A,F010-001336,ASC,0030
22243,A,F010-001336,AV,0040
22244,A,F010-001337,AL_GENERALOTTO,0010
22244,A,F010-001337,AC,0020
